satisfaction,Age,Flight Distance,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Baggage handling,Online boarding
1,19,2494,5,1,4,5,4,4,3,5,4
1,67,911,5,2,5,3,3,3,2,4,3
0,53,2128,2,4,1,2,1,1,2,3,1
1,65,862,5,2,4,5,4,4,4,5,4
1,29,1414,5,3,4,5,4,4,5,3,4
0,50,687,2,4,1,4,4,4,4,4,2
1,60,646,5,4,2,5,2,2,5,4,2
1,39,2096,5,4,4,5,4,4,3,4,4
1,24,1963,5,4,3,5,3,3,4,5,3
0,60,1321,2,4,5,2,5,5,4,4,5
0,42,1660,3,3,4,3,4,4,1,3,4
0,10,1816,3,3,5,3,5,5,3,3,5
0,11,2026,3,3,2,3,2,2,3,3,2
1,37,554,4,3,1,3,4,5,5,5,4
0,7,1680,3,4,1,3,1,1,2,4,1
0,39,1641,3,4,4,3,4,4,3,3,4
0,41,1869,3,4,5,3,4,5,1,4,5
1,66,302,4,3,3,2,3,1,1,1,3
0,34,2115,4,3,4,4,4,4,2,4,4
0,64,2227,4,3,1,4,1,1,2,3,1
0,41,2078,4,3,2,4,2,2,3,4,2
0,68,1634,4,3,2,4,2,2,2,3,2
0,55,1195,4,3,4,4,4,4,1,2,4
1,48,286,4,4,1,4,1,1,3,3,1
0,53,1762,4,4,5,4,5,5,2,3,5
1,32,1347,5,1,2,1,1,2,2,2,1
0,38,2050,5,2,3,5,3,3,3,3,3
0,22,1654,5,2,3,5,3,3,2,3,3
0,48,1498,5,3,2,5,2,2,4,3,2
1,43,434,5,1,1,5,1,1,1,1,1
0,52,1454,5,3,5,5,5,5,2,3,5
1,58,430,5,1,3,5,3,3,3,2,3
1,27,1970,5,2,1,5,1,1,1,1,1
0,32,3930,0,1,4,0,4,4,2,4,4
1,7,3230,5,2,5,5,5,2,5,2,5
1,19,1924,5,2,1,1,2,3,3,3,1
0,21,1543,0,1,1,0,1,1,5,1,1
1,36,1384,5,2,3,5,2,3,3,1,3
0,15,2144,0,2,4,0,4,4,2,2,4
0,9,1811,0,2,5,0,5,5,3,3,5
0,63,2639,0,2,5,0,5,5,2,5,5
0,32,1904,0,2,5,0,1,5,1,3,5
0,60,2210,0,2,4,0,4,4,2,1,4
0,38,1228,0,2,2,0,2,2,2,2,2
0,34,1778,0,2,1,0,1,1,2,4,1
0,70,1058,0,2,4,0,3,4,2,2,4
1,25,925,5,3,5,2,2,3,5,4,2
1,24,3764,5,3,4,3,3,3,3,3,1
0,49,3285,0,3,3,0,2,3,2,3,3
0,8,3632,0,3,1,0,1,1,2,3,1
0,46,2912,0,3,3,0,3,3,5,1,3
0,23,2599,0,3,2,0,1,2,4,4,2
0,15,3183,0,3,2,0,2,2,1,3,2
0,61,2950,0,3,3,0,3,3,2,2,3
1,46,1234,5,3,1,5,1,1,2,3,1
0,47,2378,0,3,5,0,5,5,2,3,5
0,36,1840,0,3,5,0,5,5,2,4,5
1,57,868,5,3,3,5,3,3,3,2,3
1,27,2326,5,3,4,3,3,4,4,3,1
1,44,717,5,3,5,5,5,5,4,3,5
0,41,2530,0,3,2,0,2,2,5,2,2
1,54,657,5,3,1,4,4,4,4,4,4
0,63,1662,0,3,4,0,4,4,3,5,4
1,23,1811,5,3,5,2,2,4,4,4,1
0,24,1896,0,3,4,0,4,4,4,4,4
1,22,1548,5,3,4,3,2,3,3,3,2
1,60,263,5,3,4,5,4,4,4,4,4
0,11,1223,0,3,2,0,2,2,1,2,2
1,10,1802,5,3,4,4,4,5,5,5,1
1,9,1398,5,3,2,5,2,2,1,4,2
0,23,1311,0,3,3,0,1,3,1,3,3
0,17,1365,0,3,3,0,3,3,4,5,3
1,64,240,5,3,3,3,3,4,4,4,2
1,26,1805,5,3,5,5,5,5,3,3,5
1,50,209,5,3,3,3,4,5,5,5,3
0,13,1562,0,3,4,0,4,4,4,3,4
0,65,1246,0,3,4,0,4,4,2,3,4
0,48,1841,0,3,0,4,4,1,4,2,4
0,23,4272,0,4,3,0,1,3,3,3,3
1,46,2505,5,3,4,3,3,2,2,4,4
0,31,3190,0,4,1,0,1,1,3,4,1
1,37,2130,5,3,3,5,3,3,2,3,3
1,16,2928,5,4,4,5,3,4,1,3,4
0,54,3000,0,4,3,0,3,3,5,5,3
1,32,3044,5,4,3,4,4,1,1,1,1
1,35,3098,5,4,5,5,5,5,3,3,5
1,58,1192,5,4,4,4,4,5,5,5,1
0,13,2057,0,4,4,0,4,4,4,2,4
1,21,2574,5,4,4,3,4,2,2,2,3
0,11,2003,0,4,3,0,3,3,3,3,3
0,50,2441,0,4,3,0,5,3,3,4,3
1,43,706,5,4,4,5,3,4,2,3,4
1,43,316,5,4,5,5,4,5,4,3,5
0,24,1929,0,4,4,0,4,4,2,1,4
1,18,1516,5,4,5,5,5,5,2,3,5
0,23,1762,0,4,4,0,4,4,4,4,4
0,37,2151,0,4,1,0,1,1,3,3,1
0,49,1724,0,4,0,2,2,3,2,4,2
0,8,1491,0,4,4,0,4,4,2,3,4
0,15,2042,0,4,3,0,3,3,2,3,3
0,16,973,0,4,3,0,3,3,3,4,3
1,43,110,5,4,1,5,1,1,4,4,1
0,63,1277,0,4,2,0,2,2,3,1,2
0,41,1278,0,5,3,0,3,3,4,1,3
0,68,2457,1,1,1,4,4,5,4,2,4
0,42,3408,1,1,1,1,1,1,4,3,1
0,67,2010,1,1,2,5,4,3,3,2,1
1,65,1856,5,4,4,5,4,4,4,3,4
1,60,1831,5,4,4,5,4,4,3,3,4
1,24,2459,5,4,1,4,3,1,1,1,2
0,60,2241,1,1,3,1,3,3,3,1,3
1,32,2796,5,4,4,3,4,1,1,1,4
0,54,1884,1,1,5,1,3,5,5,3,5
0,9,2433,1,1,4,1,4,4,2,1,4
0,18,2687,1,1,2,1,2,2,1,2,2
0,43,2634,1,1,1,1,1,1,3,1,1
0,29,2273,1,1,4,1,4,4,2,3,4
1,21,2837,0,2,1,2,3,5,5,5,4
0,16,2221,1,1,3,1,3,3,4,1,3
1,45,924,0,3,3,0,3,3,3,3,3
0,11,2208,1,1,3,1,3,3,3,4,3
1,15,2595,1,2,2,1,2,2,2,2,2
0,14,2173,1,1,5,1,2,5,2,1,5
0,21,2298,1,1,1,1,1,1,4,1,1
1,41,2190,1,3,5,1,5,5,2,3,5
0,43,1799,1,1,5,1,5,5,1,4,5
1,25,1890,2,4,5,2,4,5,1,2,5
1,34,1740,4,3,2,3,4,2,2,4,2
1,58,666,4,4,2,3,4,4,4,4,1
0,44,1435,1,1,5,1,5,5,2,3,5
0,64,652,1,1,1,3,2,4,4,4,1
1,56,621,4,4,1,4,1,1,3,4,1
1,70,636,5,1,2,2,1,3,3,3,3
0,10,1507,1,1,5,1,3,5,1,5,5
0,43,2105,1,1,3,1,3,3,1,1,3
0,39,1841,1,1,5,1,4,5,3,4,5
1,25,1363,5,2,4,5,4,4,4,2,4
1,36,2193,5,2,5,3,3,5,5,5,2
0,9,1386,1,1,4,1,4,4,2,5,4
1,61,550,5,2,3,3,2,3,3,3,1
0,37,1913,1,1,2,1,2,2,1,3,2
0,41,519,1,1,2,5,4,3,3,3,4
0,46,1900,1,1,4,1,4,4,3,2,4
1,17,1793,5,2,2,5,2,2,4,2,2
0,53,2390,1,1,1,4,4,5,3,2,4
1,17,2035,5,3,1,4,3,3,3,3,3
1,11,1940,5,3,5,1,1,4,5,4,1
0,36,1840,1,1,3,1,4,3,3,4,3
0,18,1406,1,1,3,1,3,3,1,4,3
0,14,1635,1,1,4,1,4,4,3,2,4
0,66,1897,1,1,1,2,2,2,1,4,2
0,33,1315,1,1,2,1,2,2,2,1,2
1,52,345,5,3,1,5,1,1,1,3,1
0,42,1339,1,1,3,1,3,3,2,5,3
0,69,1046,1,1,5,1,5,5,2,5,5
0,34,1617,1,1,5,1,5,5,5,2,5
1,49,334,5,3,4,4,4,2,2,2,1
1,54,334,5,3,5,3,3,4,4,4,1
1,64,307,5,3,2,5,2,2,3,4,2
1,53,265,5,3,4,5,4,4,4,3,4
0,47,1156,1,1,3,1,3,3,5,3,3
0,70,1812,1,1,3,1,3,3,4,1,3
0,33,2096,1,1,4,1,4,4,3,4,4
1,11,1312,5,3,5,2,5,5,2,4,5
1,16,1384,5,3,2,4,3,5,5,5,1
1,42,78,5,3,4,5,4,4,4,3,4
0,61,1296,1,1,5,1,5,5,5,5,5
1,36,1823,5,3,4,5,4,4,2,3,4
1,68,112,5,3,5,3,3,1,1,1,3
1,38,1286,5,3,2,3,3,3,3,3,2
0,11,1891,1,1,1,1,1,1,2,3,1
0,11,1910,1,1,5,1,5,5,4,3,5
1,23,942,5,3,2,4,3,5,5,1,4
0,42,1662,1,1,3,1,2,3,4,5,3
0,41,1366,1,1,3,1,3,3,5,4,3
1,16,4182,5,3,3,3,4,4,4,1,3
1,9,3963,5,3,2,5,2,2,5,4,2
0,47,3795,1,2,1,3,3,4,1,2,3
0,15,3517,1,2,1,3,5,3,5,5,5
1,19,3515,5,3,5,5,2,5,1,4,5
0,40,3069,1,2,5,1,3,5,1,3,5
0,17,2969,1,2,4,1,4,4,4,2,4
0,36,2513,1,2,2,1,2,2,3,3,2
0,69,2520,1,2,4,1,5,4,1,2,4
0,21,3154,1,2,5,1,5,5,3,1,5
0,25,2884,1,2,5,1,5,5,5,4,5
1,42,1510,5,3,3,4,4,2,2,2,2
1,18,2645,5,4,5,5,3,3,3,4,3
1,45,1494,5,4,2,3,4,3,3,3,2
1,20,2509,5,4,4,4,4,1,1,1,2
0,15,2536,1,2,2,1,2,2,4,3,2
1,12,2454,5,4,3,4,4,4,4,4,1
1,62,1190,5,4,2,4,4,2,2,2,3
1,69,1211,5,4,4,4,4,1,1,1,1
0,54,1970,1,2,3,1,5,3,2,5,3
0,60,2394,1,2,1,1,1,1,2,4,1
0,70,2113,1,2,3,1,5,3,3,3,3
1,35,2413,5,4,5,3,3,1,1,1,3
1,22,1961,5,4,5,5,5,5,2,4,5
0,26,2596,1,2,1,1,1,1,3,4,1
0,37,2597,1,2,1,1,1,1,3,3,1
1,33,1030,5,4,4,4,4,2,2,2,2
0,66,2249,1,2,3,1,5,3,2,3,3
1,13,2503,5,4,5,2,4,4,4,1,3
1,8,2793,5,4,2,5,2,2,4,4,2
1,11,2710,5,4,2,5,2,2,1,4,2
0,13,2230,1,2,2,1,2,2,3,1,2
0,55,2191,1,2,1,1,1,1,2,2,1
0,50,2748,1,2,2,1,2,2,3,1,2
0,59,1880,1,2,1,1,1,1,1,4,1
0,63,2262,1,2,3,1,3,3,2,2,3
0,41,902,1,2,3,1,3,5,5,5,4
1,18,1673,5,4,3,4,4,4,4,4,2
1,37,1655,5,4,3,5,3,3,3,4,3
1,49,909,5,4,2,4,4,4,4,4,1
0,43,2697,1,2,3,1,3,3,2,3,3
1,8,2459,5,4,5,4,4,2,2,2,1
0,56,1649,1,2,1,1,1,1,3,3,1
1,36,811,0,3,1,2,5,1,1,1,5
0,55,2382,1,2,4,1,4,4,2,2,4
1,42,801,0,3,4,3,4,4,4,4,4
0,43,2167,1,2,2,1,2,2,3,3,2
0,33,1872,1,2,5,1,5,5,2,3,5
0,32,1604,1,2,5,1,5,5,1,3,5
0,54,2406,1,2,2,1,2,2,4,3,2
0,22,2251,1,2,5,1,5,5,1,3,5
0,20,2283,1,2,3,1,3,3,4,3,3
0,28,2056,1,2,5,1,5,5,1,3,5
1,42,714,0,4,1,0,1,1,5,3,1
0,66,1718,1,2,1,1,1,1,3,3,1
0,15,1904,1,2,5,1,5,5,1,4,5
1,39,1773,1,2,3,2,4,2,2,2,5
1,26,1892,4,4,3,4,3,3,5,5,3
0,38,2216,1,2,4,1,2,4,3,4,4
1,15,2151,4,5,2,4,2,2,3,1,2
0,45,1281,1,2,2,1,2,2,3,2,2
1,13,2052,5,1,2,5,2,2,2,2,5
1,13,2024,5,1,5,5,5,5,1,5,5
1,35,1488,5,1,1,5,1,1,4,3,1
0,69,2071,1,2,1,1,1,1,4,2,1
0,10,2170,1,2,5,1,5,5,4,2,5
0,46,2506,1,2,1,1,1,4,1,3,1
1,19,1875,5,2,3,4,4,1,1,1,2
0,65,1593,1,2,4,1,4,4,4,2,4
0,67,2026,1,2,2,1,2,2,2,5,2
1,33,1590,5,2,4,2,4,1,1,1,4
0,22,1835,1,2,3,1,3,3,4,5,3
1,59,489,5,2,1,5,1,3,3,3,5
0,12,1513,1,2,5,1,5,5,2,5,5
0,27,1705,1,2,5,1,5,5,3,3,5
0,25,2078,1,2,2,1,2,2,5,3,2
0,66,1974,1,2,1,2,2,5,2,4,2
1,29,1866,5,2,5,5,5,5,5,5,5
1,16,1337,5,2,3,3,3,1,1,1,2
0,56,1569,1,2,3,1,3,3,1,3,3
1,8,1472,5,3,4,5,4,4,1,3,4
1,12,1305,5,3,4,5,1,1,1,1,1
0,13,1374,1,2,4,1,3,4,5,1,4
1,47,362,5,3,5,3,3,2,5,2,3
1,28,2280,5,3,2,2,3,2,2,2,2
0,32,1844,1,2,5,1,5,5,3,3,5
1,53,346,5,3,4,4,1,5,5,4,2
0,14,2166,1,2,3,1,3,3,2,3,3
1,49,321,5,3,3,3,3,3,4,4,3
1,27,1639,5,3,5,3,3,1,1,1,1
1,50,314,5,3,2,5,2,2,4,3,2
1,41,917,5,3,1,5,1,1,2,4,1
1,61,303,5,3,2,5,2,2,1,3,2
0,8,1590,1,2,3,1,3,3,3,2,3
1,8,1465,5,3,5,4,2,2,2,2,2
1,35,1231,5,3,4,3,4,4,2,3,4
1,34,1565,5,3,3,5,1,3,2,2,3
0,11,1619,1,2,5,1,4,5,4,2,5
0,26,1911,1,2,4,1,4,4,2,2,4
1,40,1758,5,3,2,2,3,3,3,3,1
1,18,1611,5,3,4,5,4,4,1,3,4
0,10,2035,1,2,5,1,3,5,5,1,5
0,26,1349,1,2,1,1,1,1,1,1,1
0,9,1601,1,2,2,1,3,2,4,2,2
0,39,1753,1,2,2,1,4,2,3,2,2
1,20,1360,5,3,3,1,3,4,4,4,1
1,66,233,5,3,3,3,3,5,5,5,3
1,24,1978,5,3,5,5,5,5,2,3,5
0,64,1102,1,2,5,1,5,5,2,3,5
0,23,814,1,2,1,1,1,1,3,2,1
1,52,125,5,3,2,5,5,2,1,3,2
0,34,1301,1,2,5,1,5,5,4,2,5
0,15,1531,1,2,2,1,2,2,1,2,2
1,7,1582,5,3,1,5,1,1,3,2,1
0,26,4087,1,3,1,5,5,4,3,3,5
0,24,4023,1,3,1,3,3,2,4,3,3
1,52,2600,5,3,3,5,3,3,4,3,3
1,40,3726,5,3,4,5,4,4,2,3,4
0,27,4009,1,3,1,5,1,3,1,4,1
0,57,4287,1,3,1,4,4,3,1,3,4
0,66,4127,1,3,1,3,3,3,4,4,3
1,65,2502,5,4,1,5,4,1,1,3,1
0,60,3752,1,3,1,5,5,2,5,5,5
0,24,3491,1,3,1,5,5,1,5,4,5
0,21,3552,1,3,1,1,1,1,2,3,1
1,68,2476,5,4,3,5,4,3,4,5,3
1,21,4017,5,4,3,2,1,3,3,4,4
0,64,3507,1,3,2,1,2,2,1,3,2
0,59,3883,1,3,1,1,1,1,3,3,1
1,22,3853,5,4,2,4,3,3,3,3,1
1,32,3728,5,4,4,5,4,4,1,3,4
0,55,3362,1,3,1,1,1,1,2,3,1
1,24,3528,5,4,2,3,3,1,1,1,2
1,8,2842,5,4,4,2,4,1,1,1,3
1,55,1985,5,4,5,5,5,5,4,3,5
1,69,1935,5,4,3,3,3,4,4,4,2
1,53,1825,5,4,4,5,5,4,4,4,4
1,16,3107,5,5,3,5,3,3,5,2,3
0,14,2435,1,3,3,1,4,3,4,3,3
1,9,3245,0,3,4,0,4,4,3,4,4
0,37,2929,1,3,3,1,3,3,3,2,3
1,35,2927,0,3,2,0,2,2,5,5,2
1,68,1529,0,3,4,4,4,3,3,3,5
0,20,2849,1,3,3,1,2,3,4,3,3
1,31,2813,0,4,1,4,5,4,4,2,1
1,42,1501,0,4,1,1,2,1,1,1,1
0,7,3100,1,3,3,1,3,3,3,2,3
0,66,2915,1,3,2,1,2,2,2,2,2
1,61,1433,0,4,2,0,1,2,1,5,2
1,51,1386,0,4,3,0,1,3,4,5,3
1,57,1284,0,4,2,4,5,1,1,1,4
1,61,1261,1,1,3,3,5,3,3,3,2
1,44,1216,1,3,3,1,3,3,3,1,3
1,29,2821,2,1,5,2,4,3,3,3,1
0,30,1959,1,3,2,1,2,2,2,3,2
0,39,2065,1,3,3,1,3,3,3,4,3
1,24,2666,4,1,2,4,3,2,4,4,2
0,46,2546,1,3,2,1,2,2,3,4,2
1,61,1236,4,2,3,5,5,3,3,3,3
1,24,2013,4,3,1,4,1,1,4,3,1
1,64,1151,4,4,5,4,5,5,2,3,5
0,29,2724,1,3,1,1,1,1,2,1,1
0,28,1898,1,3,5,1,5,5,3,4,5
1,9,2688,4,4,2,4,4,1,1,2,4
1,21,2211,4,4,5,4,5,5,3,4,5
1,68,1109,4,5,5,4,5,5,5,4,5
1,58,1117,5,1,4,5,1,3,3,3,4
1,54,1091,5,1,1,5,1,1,5,4,1
0,38,2821,1,3,2,1,4,2,2,3,2
0,70,1966,1,3,3,1,3,3,1,4,3
1,32,2256,5,1,3,5,3,3,3,4,3
1,17,2549,5,1,2,5,4,5,5,4,5
1,68,1063,5,1,2,4,5,4,4,3,5
1,48,1050,5,1,3,5,3,3,3,5,3
1,21,1771,5,1,4,4,5,4,4,4,5
1,55,1033,5,1,2,5,2,2,3,5,2
1,39,2499,5,1,1,1,5,4,4,4,5
0,50,2815,1,3,3,1,3,3,5,5,3
1,10,1725,5,1,4,4,4,5,5,5,4
0,23,2158,1,3,4,1,4,4,2,4,4
0,44,983,1,3,5,3,3,4,4,4,1
1,34,2221,5,1,4,5,5,5,5,5,5
0,18,1976,1,3,3,1,3,3,1,4,3
1,56,985,5,1,1,5,1,1,5,4,1
0,65,1673,1,3,4,1,4,4,2,3,4
0,11,2341,1,3,2,1,2,2,2,4,2
1,9,2320,5,1,3,5,5,1,1,1,4
0,48,2776,1,3,1,2,2,3,5,2,2
0,47,2243,1,3,1,1,1,1,4,1,1
1,15,2119,5,1,2,4,4,4,4,4,3
1,48,952,5,1,4,5,4,4,5,4,4
1,38,1582,5,1,4,5,4,4,3,4,4
1,33,2261,5,1,5,5,5,5,5,5,5
0,11,2065,1,3,4,1,3,4,3,4,4
1,32,2090,5,1,2,5,2,2,3,5,2
1,66,888,5,1,4,5,4,4,3,5,4
1,33,2066,5,1,1,5,2,5,5,5,4
0,21,2248,1,3,1,1,1,1,5,2,1
0,57,2277,1,3,4,1,4,4,3,5,4
0,42,2127,1,3,1,1,1,1,1,1,1
1,69,907,5,1,2,5,2,2,5,5,2
0,15,1997,1,3,1,1,3,1,3,3,1
0,9,2293,1,3,3,1,3,3,2,1,3
1,70,877,5,1,3,5,3,3,4,5,3
1,52,878,5,2,5,4,4,3,4,4,4
1,56,860,5,2,4,5,4,2,2,2,3
0,59,2426,1,3,4,1,4,4,2,2,4
1,43,869,5,2,2,4,4,2,5,5,2
0,18,1992,1,3,2,1,2,2,2,5,2
0,64,1873,1,3,5,1,3,5,1,3,5
1,11,1791,5,2,1,5,1,1,1,4,1
1,43,863,5,2,4,5,4,4,4,4,4
1,19,1801,5,2,4,5,5,4,5,5,4
1,28,1957,5,2,2,4,2,2,4,5,2
0,44,2048,1,3,1,1,1,1,3,3,1
0,61,2101,1,3,4,1,4,4,1,3,4
1,58,812,5,2,5,5,5,1,1,1,3
0,70,2706,1,3,4,1,4,4,3,3,4
0,53,1943,1,3,4,1,4,4,1,3,4
1,26,1902,5,2,4,5,4,4,1,2,4
0,21,2043,1,3,2,1,2,2,3,3,2
1,31,2219,5,2,5,5,5,5,4,5,5
0,59,2161,1,3,1,1,4,1,2,3,1
0,61,735,1,3,3,4,1,5,5,1,2
0,30,2279,1,3,5,1,5,5,2,3,5
0,69,1795,1,3,5,1,5,5,1,3,5
1,12,2125,5,2,3,5,4,4,4,1,3
0,18,2048,1,3,5,1,1,5,4,3,5
1,43,741,5,2,4,4,5,3,3,3,4
0,70,2259,1,3,1,1,1,1,3,1,1
0,32,1993,1,3,1,1,1,1,5,3,1
0,32,2284,1,3,3,1,3,3,2,2,3
1,20,2610,5,2,2,5,4,1,1,1,4
0,15,1940,1,3,3,1,1,3,2,3,3
0,42,667,1,3,2,3,4,1,1,1,4
1,39,1767,5,2,5,5,5,5,5,5,5
1,12,1563,5,2,4,4,4,2,2,2,4
0,69,1989,1,3,5,1,3,5,4,2,5
1,65,665,5,2,2,2,3,2,2,2,5
1,60,682,5,2,5,5,5,5,4,5,5
1,61,669,5,2,5,5,5,5,3,5,5
0,33,2500,1,3,1,1,1,1,4,4,1
0,44,1289,1,3,5,1,5,5,1,4,5
1,62,603,5,2,1,1,4,5,5,5,4
1,11,2024,5,2,2,5,2,2,3,4,2
0,22,2165,1,3,4,1,4,4,4,4,4
1,19,2261,5,2,1,5,1,1,1,4,1
1,63,608,5,2,2,5,5,4,4,4,3
1,61,636,5,2,1,5,1,1,3,5,1
1,35,1699,5,2,2,5,2,2,3,5,2
1,57,638,5,2,3,5,3,3,5,1,3
1,62,618,5,2,2,5,2,2,5,2,2
0,8,2395,1,3,4,1,4,4,2,2,4
0,32,2033,1,3,1,1,1,1,5,4,1
0,69,1825,1,3,1,1,1,1,1,3,1
0,23,1302,1,3,3,1,3,3,5,2,3
0,50,1752,1,3,1,1,1,1,2,2,1
1,34,2026,5,2,3,5,3,3,4,4,3
0,31,1257,1,3,3,1,1,3,3,3,3
1,12,1953,5,2,1,5,1,1,3,2,1
0,31,1774,1,3,5,1,5,5,2,2,5
1,16,1813,5,2,4,5,4,2,2,2,3
0,29,2045,1,3,1,4,4,2,1,4,4
0,66,2132,1,3,1,1,1,3,1,2,1
0,53,1207,1,3,4,1,4,4,1,3,4
1,45,553,5,2,4,5,4,2,2,2,3
1,52,563,5,2,4,4,5,4,4,4,3
1,57,538,5,2,4,5,5,5,5,5,4
1,59,543,5,2,3,5,3,3,5,1,3
1,11,2013,5,2,3,5,4,3,3,5,3
1,61,517,5,3,5,5,4,5,4,4,5
1,59,548,5,3,4,4,4,3,4,4,4
0,13,2093,1,3,4,1,4,4,3,3,4
1,17,1245,5,3,5,2,2,5,2,5,2
0,60,2141,1,3,5,1,5,5,3,2,5
0,16,2031,1,3,1,1,1,1,3,4,1
1,52,498,5,3,5,2,2,3,2,5,2
0,58,1693,1,3,3,1,3,3,4,1,3
1,18,1633,5,3,2,4,5,3,3,3,3
0,38,1966,1,3,1,1,1,1,5,3,1
1,32,2471,5,3,2,4,5,2,2,2,5
1,27,1419,5,3,5,4,4,4,4,5,5
0,15,1412,1,3,4,1,4,4,4,3,4
0,23,1951,1,3,4,1,4,4,5,4,4
1,68,523,5,3,3,4,5,5,5,4,5
1,48,485,5,3,4,5,1,4,4,4,4
0,67,1776,1,3,3,1,3,3,2,2,3
1,38,1909,5,3,3,5,3,3,2,3,3
0,31,2108,1,3,2,1,2,2,1,4,2
1,34,1738,5,3,4,5,1,4,4,3,4
0,56,1434,1,3,3,1,3,3,1,2,3
0,17,1547,1,3,5,1,1,5,2,4,5
1,14,1892,5,3,3,5,3,3,5,4,3
0,27,1951,1,3,4,1,4,4,4,4,4
0,13,1488,1,3,4,1,4,4,1,5,4
1,12,1572,5,3,5,5,5,5,4,5,5
1,18,1652,5,3,1,5,1,1,5,2,1
0,45,1291,1,3,2,1,2,2,3,2,2
1,50,440,5,3,5,5,5,5,2,4,5
1,41,451,5,3,3,5,1,3,3,2,3
0,8,1665,1,3,3,1,3,3,4,4,3
1,46,434,5,3,3,5,5,3,2,4,3
1,8,1404,5,3,5,5,5,5,5,5,5
0,55,2082,1,3,5,1,3,5,3,3,5
0,49,1477,1,3,5,1,2,5,1,4,5
0,13,1947,1,3,2,1,2,2,1,4,2
1,35,1162,5,3,5,4,4,1,1,1,4
1,31,1459,5,3,2,4,5,1,1,1,5
1,20,1970,5,3,2,5,2,2,4,1,2
1,17,1662,5,3,3,5,3,3,3,3,3
1,26,1614,5,3,3,5,4,3,3,3,5
1,59,419,5,3,5,4,5,5,5,5,4
1,19,1213,5,3,4,5,3,4,3,4,4
0,42,1276,1,3,3,1,3,3,3,4,3
1,41,1954,5,3,1,5,1,1,5,4,1
1,40,2136,5,3,1,5,1,1,5,4,1
0,40,1558,1,3,3,1,4,3,1,2,3
1,45,385,5,3,4,5,4,4,4,5,4
1,62,365,5,3,5,5,4,5,5,5,5
0,8,1123,1,3,3,1,3,3,4,1,3
0,60,1354,1,3,3,1,3,3,1,2,3
0,52,1965,1,3,1,2,2,5,5,2,2
1,22,1898,5,3,3,5,3,3,4,4,3
1,10,1423,5,3,2,4,4,2,2,2,4
1,42,357,5,3,2,5,2,2,3,4,2
1,19,2062,5,3,3,4,4,4,4,4,4
0,47,355,1,3,2,3,3,1,1,1,4
0,20,1378,1,3,3,1,3,3,2,3,3
0,7,1210,1,3,2,1,2,2,1,4,2
1,35,1463,5,3,5,4,4,4,4,4,5
1,33,1555,5,3,2,5,2,2,4,4,2
0,69,1539,1,3,2,1,2,2,4,3,2
1,59,327,5,3,3,4,5,5,5,5,1
0,29,1847,1,3,1,1,2,1,1,3,1
0,54,1435,1,3,4,1,4,4,1,4,4
1,43,303,5,3,5,3,4,4,4,4,4
1,19,1368,5,3,5,5,5,5,4,5,5
1,29,1930,5,3,3,4,4,2,2,2,3
0,68,1446,1,3,4,1,4,4,3,2,4
0,31,1714,1,3,4,1,1,4,3,3,4
0,64,1838,1,3,4,1,4,4,1,4,4
1,9,1920,5,3,4,4,3,2,2,2,1
0,9,1927,1,3,3,1,3,3,2,3,3
1,41,1747,5,3,5,5,5,4,4,4,3
1,12,1737,5,3,3,4,4,5,5,5,3
0,41,1458,1,3,5,1,5,5,1,4,5
0,38,1110,1,3,2,1,2,2,1,3,2
0,45,1992,1,3,5,1,2,5,2,4,5
1,69,292,5,3,4,5,2,4,5,5,4
0,65,1409,1,3,4,1,4,4,2,4,4
1,18,1619,5,3,3,5,5,3,4,4,3
0,54,1811,1,3,1,1,1,1,3,2,1
0,18,1811,1,3,3,1,1,3,3,3,3
1,37,1737,5,3,2,4,4,4,4,4,5
1,48,237,5,3,5,5,4,3,3,3,4
0,12,940,1,3,5,1,4,5,3,2,5
0,56,1189,1,3,5,1,5,5,2,4,5
0,35,233,1,3,2,3,4,1,1,1,1
0,70,2064,1,3,5,1,5,5,4,4,5
1,17,1509,5,3,4,5,4,2,2,2,5
1,21,1452,5,3,5,5,2,5,3,3,5
1,60,257,5,3,2,4,3,2,2,2,3
0,22,1345,1,3,1,1,1,1,1,3,1
0,16,1696,1,3,1,1,1,1,3,3,1
1,60,242,5,4,5,5,5,5,3,2,5
1,46,216,5,4,5,5,4,4,4,4,4
1,44,232,5,4,5,5,5,4,4,4,4
1,68,212,5,4,4,4,5,5,5,5,5
1,59,229,5,4,5,5,5,5,5,4,5
0,62,2059,1,3,1,2,2,3,2,3,2
0,34,1824,1,3,5,1,5,5,1,3,5
1,68,97,5,4,1,5,1,1,3,4,1
0,53,1836,1,3,2,1,2,2,3,1,2
1,28,1273,5,4,4,3,4,4,4,4,4
0,32,1423,1,3,5,1,5,5,1,3,5
1,63,211,5,4,5,5,5,5,4,3,5
0,62,1494,1,3,3,1,3,3,4,3,3
0,34,1459,1,3,3,1,3,3,2,4,3
1,31,1695,5,4,3,5,4,2,2,4,4
0,57,1391,1,3,5,1,5,5,3,3,5
1,14,1646,5,4,4,5,4,4,5,5,4
1,28,1156,5,4,5,4,5,4,4,4,4
1,18,1796,5,4,3,5,3,3,3,5,3
0,50,1549,1,3,3,1,3,3,2,3,3
1,50,65,5,4,2,5,5,5,5,5,5
0,26,965,1,3,4,1,4,4,4,4,4
